Generated using GEOMAGIA50.v3.3 on Jan/11/2022
Age[yr.AD],Sigma-ve[yr.],Sigma+ve[yr.],VADM[E22_AmE2],SigmaVADM[E22_AmE2],SiteLat[deg.],SiteLon[deg.],ArcheoVolcanic,MatID,PIMethID,AltMonID,CoolRID,AnisoID,DatMethID,SpecTypeID,RefID,UploadYear,Uploader,Editor,LastEditDate,UID,
       -4930,         100,         100,        5.07,        0.68,     56.8000,     40.6700,Archeo,5,2,1,          -1,          -1,101;102;105,-1,         799,2019,Gwenael Herve,-999,-999,11376,
       -4930,         100,         100,        4.27,        0.03,     56.8000,     40.6700,Archeo,5,2,1,          -1,          -1,101;102;105,-1,         799,2019,Gwenael Herve,-999,-999,11377,
       -4920,         500,         500,        7.79,        0.78,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2585,
       -4920,         500,         500,        7.05,        0.70,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2586,
       -4915,         500,         500,        8.42,        0.85,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2587,
       -4915,         500,         500,        8.22,        0.83,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2588,
       -4905,         500,         500,        8.55,        0.85,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2589,
       -4905,         500,         500,        6.65,        0.67,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2590,
       -4905,         500,         500,        6.37,        0.63,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2591,
       -4900,          -1,          -1,        7.66,     -999.00,     19.4700,    205.1000,Volcanic,4,2,1,          -1,          -1,107;109,1,         135,2007,Fabio Donadini,-999,-999,3432,
       -4900,         100,         100,        6.01,        0.60,     57.0000,    106.0000,Archeo,8,2,6,          -1,           5,101,2,          73,2007,Fabio Donadini,-999,-999,2209,
       -4895,         500,         500,        7.77,        0.78,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2592,
       -4895,         500,         500,        8.19,        0.81,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2593,
       -4895,         500,         500,        8.28,        0.83,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2594,
       -4895,         500,         500,        6.46,        0.65,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2595,
       -4895,         500,         500,        6.92,        0.69,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2596,
       -4885,         500,         500,        6.49,        0.65,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2597,
       -4885,         500,         500,        8.17,        0.81,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2598,
       -4884,         250,         250,        6.34,        0.87,     54.0000,    107.5000,Archeo,5,2,6,          -1,           5,101,2,          74,2007,Fabio Donadini,-999,-999,2236,
       -4882,         500,         500,        6.74,        0.67,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2599,
       -4882,         500,         500,        6.53,        0.65,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2600,
       -4882,         500,         500,        7.10,        0.70,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2601,
       -4880,         100,         100,        6.71,        0.77,     41.1000,     24.0200,Archeo,5,6,6,          -1,          -1,102;104,0,         112,2012,Fabio Donadini,-999,-999,8908,
       -4870,          30,          30,        8.86,        0.98,     43.4000,     24.2000,Archeo,10,1,6,          -1,          -1,101,2,         197,2013,Fabio Donadini,-999,-999,9358,
       -4865,         500,         500,        7.12,        0.72,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2602,
       -4865,         500,         500,        7.10,        0.70,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2603,
       -4865,         500,         500,        6.15,        0.61,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2604,
       -4865,         500,         500,        7.00,        0.70,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2605,
       -4860,         500,         500,        6.49,        0.65,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2606,
       -4857,         250,         250,        7.20,        0.71,     37.3690,     59.5600,Archeo,8,2,6,          -1,           5,101,2,         122,2007,Fabio Donadini,-999,-999,2937,
       -4855,         125,         125,        8.67,        0.61,     42.0000,     23.1000,Archeo,10,1,6,          -1,          -1,102,2,         239,2013,Fabio Donadini,-999,-999,9359,
       -4855,         500,         500,        6.26,        0.63,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2607,
       -4852,         500,         500,        6.11,        0.61,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2608,
       -4840,         500,         500,        5.91,        0.60,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2609,
       -4840,          -1,          -1,        8.10,        1.36,     43.8200,    238.7100,Volcanic,4,2,1,          -1,          -1,102,1,          39,2009,Fabio Donadini,Maxwell Brown,7/24/2017,888,
       -4840,           0,           0,        6.15,        0.56,     19.5295,    258.2698,Volcanic,4,2,1,          -1,          -1,102;103,1,         845,2019,Gwenael Herve,-999,-999,11966,
       -4830,         500,         500,        7.01,        0.70,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2610,
       -4830,          80,          80,       14.42,        0.39,     41.0000,     24.4000,Archeo,8,1,1,           1,           3,101;102;104;109,0,         503,2011,Fabio Donadini,-999,-999,8852,
       -4830,          60,          60,        6.31,     -999.00,     37.3360,     -3.9640,Archeo,5,2,6,          -1,           1,101;102;109,3,         821,2019,Gwenael Herve,-999,-999,11760,
       -4830,          60,          60,        8.50,     -999.00,     37.3360,     -3.9640,Archeo,5,2,6,          -1,           1,101;102;109,3,         821,2019,Gwenael Herve,-999,-999,11761,
       -4827,         102,         102,        6.50,        0.33,     45.5700,     11.0000,Archeo,8,4,1,           2,           1,102,1,         749,2019,Maxwell Brown,-999,-999,10648,
       -4820,         500,         500,        6.13,        0.61,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2611,
       -4820,         500,         500,        7.57,        0.76,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2612,
       -4820,         100,         100,        6.96,        0.46,     41.1000,     24.0200,Archeo,5,6,6,          -1,          -1,102;104,0,         112,2012,Fabio Donadini,-999,-999,8909,
       -4810,         500,         500,        6.83,        0.69,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2613,
       -4800,         100,         100,        5.82,        0.16,     59.2830,     40.1670,Archeo,8,2,1,           1,           4,101;103,3,         900,2020,Maxwell Brown,-999,-999,12846,
       -4800,         200,         200,        8.31,        0.71,     39.3000,     22.3000,Archeo,26,1,1,           1,           3,101;102;109,0,         503,2011,Fabio Donadini,-999,-999,8851,
       -4800,          -1,          -1,        4.37,     -999.00,     49.8000,     16.9000,Archeo,2,1,-1,          -1,          -1,0,2,         265,2007,Fabio Donadini,-999,-999,1974,
       -4800,         250,         250,        6.01,        0.41,     52.8000,    103.3000,Archeo,5,2,6,          -1,           1,101;102,-1,         793,2019,Gwenael Herve,-999,-999,11247,
       -4800,         250,         250,        6.28,        0.38,     52.8000,    103.3000,Archeo,5,2,6,          -1,           1,101;102,-1,         793,2019,Gwenael Herve,-999,-999,11248,
       -4800,         250,         250,        6.34,        0.53,     52.8000,    103.3000,Archeo,5,2,6,          -1,           1,101;102,-1,         793,2019,Gwenael Herve,-999,-999,11249,
       -4800,         250,         250,        7.09,        0.53,     52.8000,    103.3000,Archeo,5,2,6,          -1,           1,101;102,-1,         793,2019,Gwenael Herve,-999,-999,11250,
       -4800,         250,         250,        6.30,        0.49,     52.8000,    103.3000,Archeo,5,2,6,          -1,           1,101;102,-1,         793,2019,Gwenael Herve,-999,-999,11252,
       -4800,         250,         250,        4.01,        0.36,     52.8000,    103.3000,Archeo,5,2,6,          -1,           1,101;102,-1,         793,2019,Gwenael Herve,-999,-999,11253,
       -4800,         250,         250,        7.21,        0.17,     52.8000,    103.3000,Archeo,5,2,6,          -1,           1,101;102,-1,         793,2019,Gwenael Herve,-999,-999,11254,
       -4800,         300,         300,        5.94,        0.15,     35.0000,     40.6000,Archeo,8,2,1,           1,           3,105,1,          45,2009,Fabio Donadini,-999,-999,1021,
       -4787,         250,         250,        7.22,        0.71,     37.3690,     59.5600,Archeo,8,2,6,          -1,           5,101,2,         122,2007,Fabio Donadini,-999,-999,2938,
       -4785,         500,         500,        6.83,        0.69,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2614,
       -4780,         500,         500,        5.95,        0.60,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2615,
       -4780,         500,         500,        6.20,        0.61,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2616,
       -4780,         500,         500,        6.49,        0.65,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2617,
       -4780,         500,         500,        6.78,        0.69,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2618,
       -4780,         500,         500,        6.78,        0.69,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2619,
       -4780,         500,         500,        6.22,        0.63,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2620,
       -4777,          -1,          -1,        7.38,        0.10,     19.4830,    205.1000,Volcanic,4,7,1,           0,           0,106,3,          49,2007,Fabio Donadini,Maxwell Brown,7/24/2017,1291,
       -4777,          -1,          -1,       12.05,     -999.00,     19.4830,    205.1000,Volcanic,4,1,1,          -1,          -1,106,1,         133,2007,Fabio Donadini,Maxwell Brown,7/24/2017,3317,
       -4770,         500,         500,        6.96,        0.70,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2621,
       -4760,         500,         500,        7.45,        0.74,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2622,
       -4750,         500,         500,        6.26,        0.63,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2623,
       -4750,         500,         500,        6.67,        0.67,     36.4000,     42.4000,Archeo,8,2,6,          -1,           5,101,2,         101,2007,Fabio Donadini,-999,-999,2624,
       -4750,         100,         100,        5.24,        0.26,     56.8000,     40.6700,Archeo,5,2,1,          -1,          -1,101;102;105,-1,         799,2019,Gwenael Herve,-999,-999,11374,
       -4750,          50,          50,        6.86,        0.36,     43.2000,     21.2000,Archeo,2,1,6,          -1,          -1,101,2,         198,2014,Fabio Donadini,-999,-999,9598,
       -4750,          50,          50,        7.71,        0.15,     44.7000,     18.3000,Archeo,2,1,-1,          -1,          -1,101,2,         502,2013,Fabio Donadini,-999,-999,9360,
